date,count,total_count,ratio
2014-08-02,4,61207,6.535200222196807e-05
2014-08-03,2,62758,3.186844705057522e-05
2014-08-04,1,106252,9.411587546587358e-06
2014-08-05,4,110290,3.626802067277178e-05
2014-08-06,2,111777,1.789276863755513e-05
2014-08-07,1,110801,9.025189303345637e-06
2014-08-08,6,105059,5.711076633129956e-05
2014-08-09,1,63095,1.5849116411760043e-05
2014-08-10,0,61990,0
2014-08-11,4,107435,3.7231814585563366e-05
2014-08-12,3,108632,2.761617203034097e-05
2014-08-13,10,111732,8.949987470017541e-05
2014-08-14,17,115165,0.00014761429253679504
2014-08-15,3,96034,3.123893621009226e-05
2014-08-16,3,62978,4.763568230175617e-05
2014-08-17,2,61364,3.259239945244769e-05
2014-08-18,3,113750,2.6373626373626374e-05
2014-08-19,1,112025,8.926578888640929e-06
2014-08-20,0,109186,0
2014-08-21,2,109629,1.8243348019228488e-05
2014-08-22,1,105181,9.507420541732823e-06
2014-08-23,2,64050,3.12256049960968e-05
2014-08-24,2,62783,3.185575713170763e-05
2014-08-25,2,108160,1.849112426035503e-05
2014-08-26,4,110254,3.627986286211838e-05
2014-08-27,4,110675,3.614185678789248e-05
2014-08-28,3,112221,2.673296441842436e-05
2014-08-29,3,107423,2.792698025562496e-05
2014-08-30,9,67725,0.000132890365448505
2014-08-31,0,65756,0
2014-09-01,3,109082,2.7502246016758037e-05
2014-09-02,4,115290,3.469511666232978e-05
2014-09-03,5,118249,4.22836556757351e-05
2014-09-04,5,117470,4.256405890865753e-05
2014-09-05,4,112614,3.5519562398991245e-05
2014-09-06,4,67720,5.906674542232723e-05
2014-09-07,1,64027,1.5618410982866603e-05
2014-09-08,4,115476,3.463923239461013e-05
2014-09-09,3,118197,2.5381354856722253e-05
2014-09-10,3,123037,2.4382909206173753e-05
2014-09-11,4,118214,3.383693978716565e-05
2014-09-12,1,111625,8.958566629339306e-06
2014-09-13,3,68742,4.3641441913240814e-05
2014-09-14,1,69517,1.4384970582735159e-05
2014-09-15,2,118228,1.6916466488479886e-05
2014-09-16,9,122309,7.358411891193616e-05
2014-09-17,3,120638,2.4867786269666275e-05
2014-09-18,2,118772,1.6838985619506282e-05
2014-09-19,3,115257,2.6028787839350323e-05
2014-09-20,4,68783,5.8153904307750465e-05
2014-09-21,3,65955,4.5485558335228565e-05
2014-09-22,7,115993,6.034846930418215e-05
2014-09-23,2,120134,1.6648076314781826e-05
2014-09-24,1,117845,8.485722771437057e-06
2014-09-25,2,118395,1.689260526204654e-05
2014-09-26,3,110558,2.7135078420376635e-05
2014-09-27,2,68520,2.918855808523059e-05
2014-09-28,5,69329,7.21198921086414e-05
2014-09-29,4,116483,3.433977490277551e-05
2014-09-30,4,118208,3.383865728207905e-05
2014-10-01,3,121999,2.4590365494799136e-05
2014-10-02,1,115324,8.671221948596997e-06
2014-10-03,4,113156,3.534942910671993e-05
2014-10-04,3,67849,4.421583221565535e-05
2014-10-05,2,62937,3.177780955558733e-05
2014-10-06,5,112232,4.455057381139069e-05
2014-10-07,4,107622,3.7167121963910723e-05
2014-10-08,9,123872,7.265564453629553e-05
2014-10-09,3,117347,2.5565204052937016e-05
2014-10-10,4,113734,3.5169782123199744e-05
2014-10-11,8,70819,0.0001129640350753329
2014-10-12,0,65673,0
2014-10-13,3,114299,2.6246948792202908e-05
2014-10-14,4,119768,3.3397902611715986e-05
2014-10-15,2,118776,1.6838418535731125e-05
2014-10-16,12,100937,0.00011888603782557436
2014-10-17,4,93254,4.289360241919918e-05
2014-10-18,2,65724,3.0430284218854603e-05
2014-10-19,1,64220,1.5571473061351604e-05
2014-10-20,39,116240,0.00033551273227804543
2014-10-21,7,107898,6.48760866744518e-05
2014-10-22,6,109476,5.4806532938726295e-05
2014-10-23,10,105817,9.450277365640681e-05
2014-10-24,2,108271,1.8472167062278913e-05
2014-10-25,3,67254,4.460701222232135e-05
2014-10-26,1,70305,1.4223739421093806e-05
2014-10-27,4,108962,3.67100457040069e-05
2014-10-28,3,106214,2.8244864142203475e-05
2014-10-29,6,106700,5.623242736644798e-05
2014-10-30,6,107530,5.579838184692644e-05
2014-10-31,3,104698,2.8653842480276604e-05
2014-11-01,10,70749,0.00014134475398945568
2014-11-02,2,66822,2.9930262488402023e-05
2014-11-03,4,114691,3.4876319850729354e-05
2014-11-04,4,109212,3.66260117935758e-05
2014-11-05,9,111429,8.0768920119538e-05
2014-11-06,4,110952,3.605162592832937e-05
2014-11-07,6,107070,5.6038105912020176e-05
2014-11-08,1,69239,1.4442727364635538e-05
2014-11-09,2,67728,2.9529884242853768e-05
2014-11-10,3,112439,2.668113377031101e-05
2014-11-11,4,108420,3.689356207341819e-05
2014-11-12,3,110601,2.712452871131364e-05
2014-11-13,3,109727,2.7340581625306442e-05
2014-11-14,4,111191,3.597413459722459e-05
2014-11-15,3,69046,4.344929467311647e-05
2014-11-16,3,66502,4.5111425220294125e-05
2014-11-17,6,114825,5.225342913128674e-05
2014-11-18,4,109467,3.654069262882878e-05
2014-11-19,4,108114,3.699798360989326e-05
2014-11-20,4,103055,3.881422541361409e-05
2014-11-21,3,105593,2.841097421230574e-05
2014-11-22,2,67865,2.947027186325794e-05
2014-11-23,3,64317,4.664396660291991e-05
2014-11-24,3,112185,2.6741542987030352e-05
2014-11-25,36,109270,0.0003294591379152558
2014-11-26,7,107619,6.504427656826397e-05
2014-11-27,6,94796,6.329380986539517e-05
2014-11-28,9,90010,9.998889012331964e-05
2014-11-29,0,64740,0
2014-11-30,1,67226,1.4875197096361527e-05
2014-12-01,5,120237,4.158453720568544e-05
2014-12-02,6,116995,5.128424291636395e-05
2014-12-03,4,106297,3.763041289970554e-05
2014-12-04,5,103505,4.830684507994783e-05
2014-12-05,4,103061,3.881196572903426e-05
2014-12-06,3,68599,4.373241592443038e-05
2014-12-07,7,65977,0.00010609757945950861
2014-12-08,8,100118,7.990571126071236e-05
2014-12-09,11,107783,0.00010205691064453579
2014-12-10,8,111092,7.201238613041443e-05
2014-12-11,16,111858,0.00014303849523503013
2014-12-12,6,108998,5.504688159415769e-05
2014-12-13,5,64890,7.705347511172754e-05
2014-12-14,1,62215,1.607329422165073e-05
2014-12-15,8,114006,7.017174534673614e-05
2014-12-16,17,109546,0.00015518594928158033
2014-12-17,14,108978,0.00012846629594964122
2014-12-18,16,108990,0.00014680245894118727
2014-12-19,4,109570,3.650634297709227e-05
2014-12-20,2,63329,3.158110818108607e-05
2014-12-21,10,60100,0.00016638935108153079
2014-12-22,13,103969,0.00012503727072492763
2014-12-23,7,95111,7.359821682034675e-05
2014-12-24,17,78188,0.00021742466874712232
2014-12-25,7,55143,0.00012694267631431006
2014-12-26,44,70518,0.0006239541677302249
2014-12-27,13,58245,0.0002231951240449824
2014-12-28,46,58360,0.0007882111034955448
2014-12-29,107,102070,0.0010483001861467621
2014-12-30,39,93015,0.0004192872117400419
2014-12-31,35,82958,0.00042190023867499216
